REC_NO,XRAY_RA,XRAY_DEC,LABEL,u_mag_auto,err_u_mag_auto,g_mag_auto,err_g_mag_auto,r_mag_auto,err_r_mag_auto,i_mag_auto,err_i_mag_auto,z_mag_auto,err_z_mag_auto,Separation
479,28.06356717224407,1.0869615444051697,1,22.5951,0.1291,21.6969,0.0282,21.1945,0.0246,20.8531,0.0259,20.457,0.0538,2.3058025613395947
479,28.06356717224407,1.0869615444051697,0,21.7148,0.0894,20.8506,0.0196,20.0088,0.0139,19.639,0.0143,19.3598,0.0318,4.988631388068898
479,28.06356717224407,1.0869615444051697,0,23.9995,0.5155,22.7943,0.07,21.7332,0.0424,20.7878,0.029,20.5742,0.0724,7.410309143118047
481,28.127450916357237,0.95097701377104,0,25.3434,1.0954,24.8762,0.266,24.3614,0.2609,23.8997,0.2673,23.2403,0.5079,6.465979489434329
481,28.127450916357237,0.95097701377104,0,20.0759,0.0432,18.9783,0.0081,18.4632,0.0071,18.1865,0.0079,18.0231,0.0201,8.180827468896727
481,28.127450916357237,0.95097701377104,1,23.82,0.4045,23.0376,0.0782,22.226,0.0591,21.7163,0.0576,21.1623,0.1147,0.20879027302552916
486,28.190728034219944,1.1843738069980396,1,20.0636,0.0282,19.8317,0.0105,19.8624,0.0117,19.5703,0.0124,19.6349,0.0328,1.0998098632138538
486,28.190728034219944,1.1843738069980396,0,23.4898,0.4534,22.6881,0.0822,22.3973,0.0941,22.0928,0.1082,21.9728,0.3264,6.704691905165908
486,28.190728034219944,1.1843738069980396,0,23.9721,0.3439,24.2243,0.1564,24.3455,0.2524,23.5399,0.1882,23.0147,0.3921,8.448224632490447
487,28.206681022416877,1.088593668351911,1,24.3491,0.6487,22.8302,0.066,21.8515,0.0426,21.3052,0.0397,20.7768,0.0788,2.7071900660811816
487,28.206681022416877,1.088593668351911,0,22.8722,0.2738,22.328,0.0625,21.6583,0.0515,20.9402,0.0418,20.3008,0.078,6.295130166301891
487,28.206681022416877,1.088593668351911,0,23.2013,0.2517,22.5422,0.055,21.6099,0.0368,21.3012,0.041,20.9324,0.0932,8.42065316045355
487,28.206681022416877,1.088593668351911,0,25.154,1.2097,23.9246,0.1462,23.7575,0.1882,24.1889,0.4197,99.0,99.0,8.512792008044915
488,28.22478855388749,1.0763893902599515,1,20.7992,0.0456,20.1917,0.013,19.9907,0.0131,19.5046,0.0125,19.2785,0.028,1.5738797549523327
488,28.22478855388749,1.0763893902599515,0,23.5613,0.2792,23.5631,0.1022,23.3736,0.1239,22.9711,0.1291,22.6809,0.3323,7.597853020499225
491,28.24413445407047,1.0856760704317856,1,19.6724,0.023,19.3183,0.0081,19.351,0.0089,19.2613,0.0105,19.2266,0.0253,1.5630047499462527
491,28.24413445407047,1.0856760704317856,0,23.333,0.2989,22.687,0.0646,21.8949,0.0482,21.6572,0.0574,21.5349,0.1668,8.588321927123014
491,28.24413445407047,1.0856760704317856,0,99.0,99.0,23.1408,0.0951,22.013,0.0545,21.4797,0.0512,20.9839,0.1076,5.772513653403774
492,28.280531209227057,1.0985879488434607,0,24.5806,0.5275,24.5051,0.1761,23.8357,0.1466,23.6567,0.1867,23.3647,0.4756,6.631613405316545
492,28.280531209227057,1.0985879488434607,1,21.3916,0.0675,20.2673,0.0135,19.4242,0.0095,19.0252,0.0095,18.7421,0.0196,1.1948321648038505
493,28.287760736622083,0.8802137516446387,1,19.3093,0.0191,19.0551,0.0072,18.832,0.0068,18.8668,0.0086,18.964,0.0218,1.6959631487346911
495,28.30523996198096,0.8849050146105593,1,19.923,0.0261,19.8672,0.0107,19.5829,0.0101,19.518,0.0122,19.5083,0.0309,1.7560119014192788
495,28.30523996198096,0.8849050146105593,0,23.2888,0.2802,22.6552,0.0618,21.4023,0.0334,20.8249,0.0306,20.4767,0.0698,2.8819618007858776
497,28.398366080026918,1.0655890247530138,1,20.5933,0.0398,20.2677,0.0136,20.1276,0.0142,19.7504,0.0147,19.5265,0.0328,2.6140588258436535
497,28.398366080026918,1.0655890247530138,0,99.0,99.0,25.1736,0.311,24.5774,0.2717,24.4309,0.3671,23.7952,0.6748,5.218157958376896
501,29.776171371669683,0.39690853773071677,0,19.5025,0.0234,19.0706,0.0072,19.0641,0.0078,19.0262,0.0093,18.825,0.023,5.130711262540519
501,29.776171371669683,0.39690853773071677,1,20.1704,0.0327,19.3557,0.0083,19.0625,0.0077,18.9433,0.0087,18.8751,0.0231,4.714766570394047
501,29.776171371669683,0.39690853773071677,0,22.2398,0.1072,21.8921,0.0323,21.4571,0.0295,21.4587,0.0405,21.0879,0.1048,4.311850147995463
502,29.804483220383663,0.5409740000187376,0,21.1803,0.0566,20.7174,0.0167,20.1911,0.014,19.9898,0.016,19.8858,0.0411,4.813539642190965
502,29.804483220383663,0.5409740000187376,1,21.9661,0.1073,21.2284,0.0247,19.9736,0.0135,19.3949,0.0123,19.053,0.0271,2.0722047658486207
502,29.804483220383663,0.5409740000187376,0,24.5099,1.1709,22.8877,0.1064,21.3764,0.0432,20.6403,0.0361,20.6261,0.1101,2.68572667108209
502,29.804483220383663,0.5409740000187376,0,24.4211,0.7682,23.6386,0.1501,21.9511,0.0519,21.1846,0.0423,20.7222,0.088,8.855971123512239
502,29.804483220383663,0.5409740000187376,0,25.0074,1.215,23.6564,0.1421,22.0328,0.0532,21.5467,0.0542,21.1271,0.1176,9.904495421039679
503,29.837602855908045,0.33757672209241674,1,20.4573,0.0376,20.1592,0.0123,19.9122,0.0119,19.8313,0.0142,19.595,0.0359,1.623006862961169
503,29.837602855908045,0.33757672209241674,0,25.2151,1.2185,24.8849,0.3307,24.3912,0.3229,24.7045,0.6738,99.0,99.0,8.605956380813613
503,29.837602855908045,0.33757672209241674,0,24.1636,0.3929,25.0317,0.2972,24.0515,0.1889,23.7472,0.2214,99.0,99.0,6.787000690221672
506,29.864231729950422,0.2149257314781058,1,20.9431,0.0495,20.4557,0.0145,19.8028,0.0115,19.3857,0.0109,19.1466,0.0269,0.8120679495003762
506,29.864231729950422,0.2149257314781058,0,22.8355,0.1436,21.2499,0.0208,20.5197,0.0157,20.1785,0.0156,20.0188,0.0399,5.449051297043443
506,29.864231729950422,0.2149257314781058,0,99.0,99.0,24.6687,0.2503,24.29,0.2743,23.166,0.1545,99.0,99.0,9.058285461081635
510,29.9489461061013,0.2266530190861405,1,22.985,0.1645,22.6403,0.0475,21.8451,0.0359,21.5796,0.0386,21.1507,0.0931,1.6491095798808897
510,29.9489461061013,0.2266530190861405,0,99.0,99.0,22.2018,0.0484,20.6446,0.0212,19.9218,0.0167,19.5397,0.0408,8.655043312764683
510,29.9489461061013,0.2266530190861405,0,99.0,99.0,24.0097,0.1435,22.9977,0.0948,22.7309,0.1069,22.5112,0.3331,1.4160225262000337
510,29.9489461061013,0.2266530190861405,0,24.5839,0.4473,25.0907,0.236,24.8064,0.2836,23.7602,0.1659,99.0,99.0,4.85477315592575
511,29.95235487216342,0.5060130933492444,1,22.4502,0.1328,21.48,0.0266,20.3478,0.0157,19.8517,0.0152,19.4259,0.0318,1.5019634670323219
511,29.95235487216342,0.5060130933492444,0,23.7117,0.3263,22.9345,0.0685,21.932,0.0427,21.5452,0.0468,21.2329,0.1109,8.42698817146243
511,29.95235487216342,0.5060130933492444,0,24.1996,0.4359,23.488,0.0952,22.4259,0.0564,22.0604,0.0634,21.6869,0.1438,5.894823433773434
511,29.95235487216342,0.5060130933492444,0,24.1363,0.4629,23.8668,0.1429,22.2797,0.0552,21.6906,0.0522,21.4298,0.1297,6.334310515321606
514,29.989577456345724,0.5533696014558104,1,20.5441,0.0453,19.8413,0.0115,18.8983,0.0076,18.552,0.008,18.1336,0.0166,2.5988412341243246
515,29.99868629170472,0.5393197850767645,1,18.938,0.0184,16.6862,0.0024,15.3234,0.0013,13.9156,8.0E-4,13.1613,0.0014,2.542697550778092
515,29.99868629170472,0.5393197850767645,0,22.7646,0.3636,20.3999,0.02,19.006,0.0097,17.5214,0.005,16.8822,0.0092,4.884797767880342
516,30.0064906147217,0.5131556781176368,0,23.3017,0.3861,22.1546,0.0564,20.8095,0.0275,19.9251,0.0204,19.5111,0.0449,7.287479642705616
516,30.0064906147217,0.5131556781176368,1,25.6773,2.5594,22.5378,0.0639,22.0137,0.0592,21.5121,0.0595,21.392,0.1723,1.6304889507599134
516,30.0064906147217,0.5131556781176368,0,23.5621,0.3776,22.7431,0.0734,21.9046,0.0531,21.5009,0.0577,21.0829,0.1292,9.026448943150688
516,30.0064906147217,0.5131556781176368,0,24.8879,0.6532,24.3859,0.1647,24.5277,0.2728,23.6774,0.205,23.7362,0.7062,9.97230165049191
519,30.045742110456175,0.33056887125130563,0,23.6387,0.2503,23.7658,0.1038,23.0401,0.0807,22.7655,0.0937,22.8417,0.3693,7.633381108386485
519,30.045742110456175,0.33056887125130563,1,24.1776,0.4195,24.298,0.1725,23.5685,0.1347,23.0432,0.129,22.7455,0.3773,1.5284964817248423
519,30.045742110456175,0.33056887125130563,0,24.2845,0.603,25.1097,0.4601,23.7355,0.2088,23.2908,0.2139,22.2059,0.3182,9.340472714854657
520,30.105440001570685,0.48853891698904256,0,23.6193,0.3444,23.9586,0.1754,23.1836,0.1319,22.749,0.1416,22.5016,0.3734,6.156305807821653
520,30.105440001570685,0.48853891698904256,1,21.5013,0.0896,20.4044,0.0163,19.1602,0.009,18.7769,0.0092,18.2901,0.0188,2.5302428861642072
521,30.12085335680678,0.48007445651723696,1,19.8863,0.0352,18.7356,0.0068,17.905,0.0048,17.4654,0.0047,17.2684,0.0114,1.894049319621091
529,37.60345729065231,-0.8291141495692654,1,20.2565,0.0317,19.6433,0.0101,19.6133,0.0104,19.4553,0.0117,19.1993,0.0255,3.078779701021659
529,37.60345729065231,-0.8291141495692654,0,25.0989,0.7681,24.2575,0.1733,23.3537,0.1012,23.1816,0.1311,22.6829,0.2614,8.537341403586499
529,37.60345729065231,-0.8291141495692654,0,24.4826,0.4534,24.5762,0.2244,23.8744,0.1557,23.7649,0.216,22.9997,0.3428,5.232851800428989
530,37.60393451763794,-1.1843934433088932,1,22.6726,0.1609,21.8281,0.0391,21.1136,0.0274,20.3053,0.0214,19.9077,0.0442,2.88436505341491
531,37.61195376233025,-0.983224699755211,1,20.8727,0.0587,20.1752,0.0164,19.0402,0.0088,18.5405,0.0083,18.1884,0.0172,3.275914279325592
531,37.61195376233025,-0.983224699755211,0,23.8225,0.7699,21.207,0.0375,19.6439,0.0136,19.0684,0.0126,18.7186,0.027,7.926706800327494
543,37.67706490189353,-1.1854830093461286,1,20.1117,0.0307,19.4258,0.0093,18.6857,0.0066,18.2476,0.0063,18.0835,0.0139,2.6932625831617276
543,37.67706490189353,-1.1854830093461286,0,22.1036,0.1305,20.7958,0.0227,19.8198,0.0134,19.4119,0.0136,19.1681,0.0309,8.724493119609603
553,37.72086412789502,-1.0435400995922337,1,20.9675,0.0438,20.4361,0.0146,20.3015,0.0142,20.255,0.017,20.0245,0.0374,1.4258003916871027
553,37.72086412789502,-1.0435400995922337,0,26.4278,3.1961,23.0964,0.0841,21.8835,0.0394,21.2746,0.0356,20.9499,0.0776,3.5710659532772673
553,37.72086412789502,-1.0435400995922337,0,99.0,99.0,24.0861,0.2395,22.786,0.0964,22.6617,0.1366,22.5036,0.3633,4.3679628322124
553,37.72086412789502,-1.0435400995922337,0,25.772,1.6,24.6958,0.2953,23.2316,0.1044,22.976,0.1305,23.995,0.9876,7.709961137649739
555,37.72555616081023,-1.0986213325394694,1,21.7496,0.0795,21.1232,0.0241,20.3309,0.016,20.012,0.017,19.7234,0.0374,2.8294859389091696
555,37.72555616081023,-1.0986213325394694,0,23.6449,0.3227,22.4112,0.057,21.138,0.026,20.6086,0.0246,20.3019,0.0544,4.943553585922129
555,37.72555616081023,-1.0986213325394694,0,23.8968,0.4003,23.5646,0.1451,22.9999,0.1083,23.4747,0.2602,22.7502,0.4277,7.407588086934456
556,37.73856628219332,-1.0094653989894908,1,18.7579,0.0148,18.4493,0.0056,18.5566,0.006,18.4227,0.0067,18.4736,0.0165,2.068231535573368
558,37.74535773535479,-1.2376099378482956,1,17.6454,0.0088,15.5786,0.0015,14.677,0.001,14.3159,9.0E-4,14.1056,0.0019,2.7190611543356584
559,37.75936817951566,-0.8705284755564496,1,23.1774,0.3369,22.613,0.0987,21.5245,0.0484,20.4637,0.0311,19.8511,0.0545,1.9379103099463009
568,37.81190525255672,-1.1678940051394868,0,21.7297,0.0854,19.1259,0.0079,17.6782,0.0039,16.9563,0.0032,16.5595,0.0061,4.90443594379048
568,37.81190525255672,-1.1678940051394868,1,20.513,0.0367,20.2228,0.0139,19.6126,0.0105,19.367,0.0113,19.2538,0.0269,2.6352175625854497
570,37.833737342865994,-0.9018783004703133,1,21.3557,0.0837,19.9683,0.0143,18.6982,0.0072,18.1994,0.0067,17.8636,0.0138,1.284645537523865
570,37.833737342865994,-0.9018783004703133,0,26.5888,4.052,24.2715,0.2415,23.754,0.1925,23.2317,0.1943,22.9955,0.4864,9.408158694128959
585,37.97155584164293,-1.1083445884722871,1,21.3493,0.056,20.9146,0.0214,20.8007,0.0229,20.5184,0.0312,20.6004,0.0801,5.074245581201218
586,40.45778274536133,-0.07621461153030396,1,20.6976,0.042,20.8609,0.0177,20.4754,0.0165,20.4331,0.0197,20.2313,0.0546,1.824530890620706
586,40.45778274536133,-0.07621461153030396,0,24.8289,0.6801,24.7029,0.2181,24.6585,0.3213,24.4493,0.3949,24.4127,1.534,3.9466004887520896
592,40.48686981201172,-0.09256905317306519,1,22.1254,0.1091,21.4926,0.0264,20.6365,0.0192,20.2072,0.0182,19.8119,0.0438,2.0324558853050263
592,40.48686981201172,-0.09256905317306519,0,24.8739,0.8023,24.1661,0.1542,23.6481,0.1501,23.6336,0.2136,23.5371,0.7928,6.250492707305419
593,40.48747253417969,0.11731359362602234,1,18.7657,0.0168,18.5071,0.0057,18.3834,0.0059,18.0741,0.0059,18.23,0.0192,2.7056668135106823
595,40.50337219238281,0.006150623317807913,1,19.0339,0.0177,18.8894,0.0064,18.5612,0.0059,18.7199,0.0072,18.8251,0.02,1.8901703550987805
595,40.50337219238281,0.006150623317807913,0,22.3692,0.1018,21.4358,0.0225,21.2303,0.0231,21.0763,0.0258,20.9838,0.077,8.694698049356964
595,40.50337219238281,0.006150623317807913,0,22.9326,0.3589,21.6933,0.0442,21.6381,0.0612,21.4036,0.0727,21.0062,0.2045,9.88835523717495
595,40.50337219238281,0.006150623317807913,0,24.0136,0.4021,23.2796,0.0804,22.7886,0.076,22.1614,0.0644,21.0981,0.0998,8.175273976365293
595,40.50337219238281,0.006150623317807913,0,23.8137,0.3456,23.3133,0.0833,23.1075,0.0998,22.1001,0.0622,21.1003,0.1013,7.288687689368095
597,40.519107818603516,0.13749659061431885,0,99.0,99.0,24.1933,0.2349,22.7828,0.1069,22.1641,0.0901,21.2035,0.1534,7.603982517370624
597,40.519107818603516,0.13749659061431885,0,99.0,99.0,25.5673,0.4307,24.6939,0.3122,23.5104,0.1612,22.8367,0.3511,7.573945677770037
600,40.52995681762695,0.010722610168159008,1,20.1678,0.0355,19.7791,0.0107,19.1681,0.0088,18.7608,0.0084,18.4007,0.0201,1.1670407334999227
600,40.52995681762695,0.010722610168159008,0,24.4013,0.7752,23.5448,0.1289,21.9204,0.0503,21.3316,0.0439,21.0767,0.1316,8.397551394365774
600,40.52995681762695,0.010722610168159008,0,23.0118,0.3629,21.044,0.0258,19.4662,0.0114,18.8816,0.0099,18.4937,0.0242,7.4598906252105515
600,40.52995681762695,0.010722610168159008,0,24.0377,0.9999,22.3755,0.0798,20.859,0.0334,20.2794,0.0294,20.0797,0.0943,7.946231521066547
601,40.53634262084961,0.03453173488378525,1,21.8452,0.0839,21.5195,0.0254,21.2414,0.0264,21.2059,0.0337,20.9571,0.0956,1.3871512160555843
601,40.53634262084961,0.03453173488378525,0,99.0,99.0,23.8331,0.1818,23.7351,0.2623,22.8857,0.184,22.2099,0.3966,6.349038678382051
601,40.53634262084961,0.03453173488378525,0,25.31,1.3539,24.6111,0.2507,23.9232,0.2141,23.7555,0.2747,23.583,0.9333,9.251033337610066
601,40.53634262084961,0.03453173488378525,0,23.4744,0.267,23.2721,0.0805,22.688,0.073,22.2316,0.071,22.168,0.2513,8.326750063592263
601,40.53634262084961,0.03453173488378525,0,23.6767,0.3443,23.6253,0.1151,22.7209,0.0813,21.9408,0.0611,21.4465,0.1488,4.672368134855465
601,40.53634262084961,0.03453173488378525,0,99.0,99.0,24.3409,0.2366,23.146,0.1302,22.6105,0.1203,22.6329,0.4792,8.368963905558754
603,40.54274368286133,0.03781547397375107,1,21.859,0.0812,21.5863,0.0256,21.6137,0.0324,21.3659,0.0356,21.18,0.107,1.4385705030194267
604,40.545230865478516,-0.027636796236038208,1,21.2771,0.0568,21.0765,0.0196,20.8331,0.0201,20.6826,0.0229,20.4336,0.0609,1.6298357383210533
604,40.545230865478516,-0.027636796236038208,0,99.0,99.0,24.7201,0.2311,24.3777,0.2574,24.7584,0.5408,23.4962,0.6795,6.423347667173385
604,40.545230865478516,-0.027636796236038208,0,99.0,99.0,24.9751,0.3415,24.7338,0.4232,23.9533,0.3141,23.7415,1.0107,6.798105350442737
604,40.545230865478516,-0.027636796236038208,0,24.773,0.8657,23.8723,0.1511,23.4598,0.1588,22.8443,0.1361,22.1972,0.2912,4.314926254852867
606,40.54877853393555,0.030857741832733154,1,21.8085,0.0888,21.0971,0.0208,20.675,0.0197,19.9619,0.0156,19.6138,0.0386,1.9153327692445525
606,40.54877853393555,0.030857741832733154,0,23.9481,0.5062,23.0474,0.0832,22.0755,0.0559,21.4428,0.0469,21.4081,0.1695,7.570473648447433
606,40.54877853393555,0.030857741832733154,0,25.5107,1.4529,24.398,0.1923,23.5933,0.1475,23.3018,0.1656,22.8559,0.439,9.169524337141318
610,40.56238555908203,-0.03592211380600929,1,20.5468,0.0381,20.2791,0.013,19.985,0.0126,20.0423,0.0157,19.8651,0.0422,0.3493577186826084
610,40.56238555908203,-0.03592211380600929,0,23.3044,0.2694,22.8969,0.076,22.4172,0.0741,22.029,0.076,21.6615,0.2055,5.985535310805887
610,40.56238555908203,-0.03592211380600929,0,23.4394,0.2577,22.8953,0.0682,22.6801,0.0815,22.7681,0.1254,22.5967,0.4057,7.574500053575416
610,40.56238555908203,-0.03592211380600929,0,24.7295,0.8746,24.0485,0.1976,23.7001,0.2214,23.1226,0.1962,23.721,1.2981,9.41969398535231
614,40.57820510864258,0.19785231351852417,1,23.1674,0.2086,22.9898,0.065,22.1412,0.048,21.7176,0.0486,20.9423,0.0908,2.8295555277083273
615,40.57857894897461,0.18212859332561493,1,21.6842,0.073,21.4382,0.0237,21.3289,0.0269,20.9894,0.0282,21.1267,0.1041,2.7304337944657635
615,40.57857894897461,0.18212859332561493,0,22.4639,0.1902,21.3124,0.0279,20.8471,0.0267,20.5848,0.0312,20.2805,0.0871,5.85064922221971
615,40.57857894897461,0.18212859332561493,0,27.7719,9.6049,24.9471,0.264,24.0527,0.1885,23.9375,0.2603,99.0,99.0,8.171191121153244
625,40.61355209350586,0.14639757573604584,1,21.1154,0.055,20.6537,0.016,20.5857,0.0182,20.2499,0.0196,20.1941,0.0593,2.034683234537411
625,40.61355209350586,0.14639757573604584,0,23.8801,0.4288,23.0845,0.08,22.3248,0.0615,21.8977,0.068,22.0967,0.2917,9.729947254483601
625,40.61355209350586,0.14639757573604584,0,25.2525,1.5783,23.6808,0.1396,23.6178,0.1977,23.4394,0.2851,22.9147,0.6659,3.3312621395063124
630,40.628849029541016,-0.20806626975536346,1,20.8638,0.0435,19.91,0.0106,19.7592,0.0108,19.8397,0.0134,19.4989,0.0311,2.42904088923343
630,40.628849029541016,-0.20806626975536346,0,19.4583,0.0253,18.2998,0.0053,17.6264,0.0042,17.272,0.004,17.0445,0.01,9.626000259386322
644,40.71242904663086,0.17009516060352325,1,20.5465,0.0381,20.5195,0.0145,20.801,0.0197,20.4145,0.0203,20.4579,0.0649,1.381931256041183
644,40.71242904663086,0.17009516060352325,0,23.9453,0.3287,24.4302,0.1771,24.4096,0.2631,23.483,0.1953,23.4722,0.6926,9.265503888345789
644,40.71242904663086,0.17009516060352325,0,24.7526,0.6046,25.0214,0.2744,24.3698,0.2371,23.9296,0.2683,23.2705,0.5421,8.139417031583656
656,40.751129150390625,-0.06591055542230606,1,21.3769,0.0618,20.5437,0.0155,20.5288,0.0182,20.473,0.0225,20.3101,0.0654,0.5549309997297426
656,40.751129150390625,-0.06591055542230606,0,23.7781,0.3746,22.6048,0.064,21.6555,0.0419,21.2937,0.0437,20.9955,0.1226,8.396111920099852
661,40.76957702636719,0.0015453597297891974,1,18.7547,0.0155,18.558,0.0055,18.4249,0.0055,18.2125,0.0057,17.9987,0.013,0.16949884369749268
661,40.76957702636719,0.0015453597297891974,0,24.7068,0.4772,23.9658,0.1034,23.7704,0.1248,22.9989,0.0953,22.6127,0.2502,9.744699150111378
664,40.78403854370117,-0.02411157637834549,0,99.0,99.0,25.1441,0.4336,24.2573,0.3062,23.683,0.2784,22.6264,0.4209,8.613883382353375
664,40.78403854370117,-0.02411157637834549,1,20.8363,0.0541,19.9592,0.0121,19.3003,0.0098,18.7961,0.0089,18.4628,0.0216,1.0166549003658383
670,40.856571197509766,-0.07004765421152115,1,21.1789,0.058,20.4769,0.0146,19.7824,0.0114,19.4887,0.0115,18.9542,0.0244,0.7135320749636305
670,40.856571197509766,-0.07004765421152115,0,24.5904,0.693,22.9487,0.0654,22.4375,0.06,22.3059,0.0748,21.8941,0.2033,7.632399836885598
670,40.856571197509766,-0.07004765421152115,0,24.161,0.4873,23.4854,0.1007,22.5868,0.069,22.3831,0.0818,21.8282,0.1974,5.398862536756323
670,40.856571197509766,-0.07004765421152115,0,22.5048,0.1471,21.7885,0.0325,20.7313,0.0202,20.4099,0.0208,20.076,0.0545,4.126527940545321
670,40.856571197509766,-0.07004765421152115,0,99.0,99.0,23.1069,0.1251,22.3048,0.0923,21.8822,0.0934,22.0113,0.4297,7.850099339670772
676,43.67441177368164,-0.003557708114385605,0,23.0747,0.1786,22.1025,0.0345,20.9326,0.021,20.53,0.0217,20.0963,0.0457,7.046500064561346
676,43.67441177368164,-0.003557708114385605,1,21.6297,0.0732,20.936,0.0184,19.8514,0.0118,19.4473,0.0118,19.0586,0.0252,3.0461424012480682
676,43.67441177368164,-0.003557708114385605,0,23.0169,0.2066,23.1517,0.0843,22.5164,0.0771,22.1064,0.0898,21.2502,0.1364,4.4542748965798
689,43.79283142089844,-0.15192915499210358,0,99.0,99.0,23.3692,0.1295,22.0505,0.0651,21.0231,0.0425,20.4458,0.0912,8.890597792941858
689,43.79283142089844,-0.15192915499210358,0,24.1266,0.2924,24.7193,0.1667,24.2655,0.1727,23.8798,0.1939,23.1949,0.3787,9.69089668124396
689,43.79283142089844,-0.15192915499210358,1,20.884,0.0644,19.5094,0.0098,18.5162,0.0066,18.0187,0.0061,17.7144,0.0146,0.49855814007812416
691,43.7971305847168,0.05008722469210625,1,20.4075,0.0363,19.7186,0.0097,19.5534,0.01,19.4641,0.0113,19.148,0.0273,4.575440687041514
691,43.7971305847168,0.05008722469210625,0,24.7312,0.8928,23.927,0.1546,22.8734,0.0978,22.5816,0.11,22.1838,0.3052,9.77671115039655
707,43.84560012817383,-0.3907518982887268,1,24.0147,0.3916,23.246,0.0851,22.3013,0.0563,21.7524,0.0487,21.3393,0.1183,2.8200416080362674
707,43.84560012817383,-0.3907518982887268,0,25.5024,1.5302,23.3192,0.0952,22.4962,0.0685,22.1691,0.0729,22.3054,0.2909,6.316739143678201
707,43.84560012817383,-0.3907518982887268,0,25.1511,1.5818,23.4478,0.1398,23.0354,0.1445,22.98,0.2074,21.1507,0.1464,9.968105796753564
707,43.84560012817383,-0.3907518982887268,0,23.635,0.2867,23.614,0.1136,23.3259,0.1279,22.8875,0.1247,22.2292,0.2502,8.822382585654777
710,43.86979293823242,-0.03801167383790016,1,19.8064,0.0262,19.555,0.0089,19.3009,0.0087,19.189,0.0095,19.235,0.0284,3.5587990460095864
715,43.950599670410156,0.15082961320877075,1,21.3738,0.0695,20.7249,0.0173,20.4574,0.0178,19.9089,0.0158,19.6529,0.0425,0.7339093924080948
717,43.97111892700195,0.09922441095113754,1,20.1364,0.0321,19.5066,0.0089,19.1502,0.0082,18.9913,0.0089,18.758,0.0224,0.5771068242636482
721,43.993553161621094,-0.017503252252936363,1,19.8882,0.0287,17.4187,0.0033,15.9957,0.0018,14.8908,0.0012,14.2749,0.0022,2.244647915756667
